EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
耀阳之冲云剑			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂武器刀1	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂武器盾1	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂武器刀2	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂武器盾2	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂月阙刀	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂月阙盾	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂日曜刀	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂日曜盾	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂新手武器刀	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂新手武器盾	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之少林手																																																																											
英豪之少林棍																																																																											
英豪之少林刀																																																																											
英豪之天王锤			80,8,1	64,8,1				64,8,1									88,8,1								96,8,1							48,8,1							80,8,1									128,8,1	96,8,1											80,8,1						112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之天王枪			80,8,1	64,8,1			64,8,1									96,8,1								96,8,1							48,8,1							80,8,1								104,8,1	96,8,1												96,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之天王刀			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之峨眉剑			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之峨眉手			80,8,1	64,8,1	64,8,1								96,8,1	96,8,1							96,8,1	96,8,1	96,8,1	96,8,1	96,8,1				64,8,1							104,8,1							96,8,1													96,8,1	96,8,1							96,8,1	112,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之翠烟单刀			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之翠烟双刀			80,8,1	64,8,1				64,8,1									88,8,1								96,8,1							48,8,1							80,8,1									128,8,1	96,8,1											80,8,1						112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之五毒手			80,8,1	64,8,1	64,8,1								96,8,1	96,8,1							96,8,1	96,8,1	96,8,1	96,8,1	96,8,1				64,8,1							104,8,1							96,8,1													96,8,1	96,8,1							96,8,1	112,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之五毒刀			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之唐门飞刀			80,8,1	64,8,1	64,8,1								96,8,1	96,8,1							96,8,1	96,8,1	96,8,1	96,8,1	96,8,1				64,8,1							104,8,1							96,8,1													96,8,1	96,8,1							96,8,1	112,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之唐门袖箭			80,8,1	64,8,1	64,8,1								96,8,1	96,8,1							96,8,1	96,8,1	96,8,1	96,8,1	96,8,1				64,8,1							104,8,1							96,8,1													96,8,1	96,8,1							96,8,1	112,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之唐门飞镖			80,8,1	64,8,1	64,8,1								96,8,1	96,8,1							96,8,1	96,8,1	96,8,1	96,8,1	96,8,1				64,8,1							104,8,1							96,8,1													96,8,1	96,8,1							96,8,1	112,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之丐帮缠手			80,8,1	64,8,1	64,8,1								96,8,1	96,8,1							96,8,1	96,8,1	96,8,1	96,8,1	96,8,1				64,8,1							104,8,1							96,8,1													96,8,1	96,8,1							96,8,1	112,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之丐帮杖			80,8,1	64,8,1			64,8,1									96,8,1								96,8,1							48,8,1							80,8,1								104,8,1	96,8,1												96,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之天忍枪			80,8,1	64,8,1			64,8,1									96,8,1								96,8,1							48,8,1							80,8,1								104,8,1	96,8,1												96,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之天忍刀			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之武当剑			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之武当剑			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之昆仑刀			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之昆仑剑			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之华山剑			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之华山剑			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之武魂盾法	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之武魂刀法	80,8,1	80,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						96,8,1	96,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥剑1			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥剑2			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥剑3			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥剑4			80,8,1	64,8,1		96,8,1									96,8,1								96,8,1							64,8,1							120,8,1							104,8,1	104,8,1													80,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥琴1											80,8,1	88,8,1								96,8,1								192,8,1							88,8,1							96,8,1												144,8,1	240,8,1								104,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥琴2											80,8,1	88,8,1								96,8,1								192,8,1							88,8,1							96,8,1												144,8,1	240,8,1								104,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥琴3											80,8,1	88,8,1								96,8,1								192,8,1							88,8,1							96,8,1												144,8,1	240,8,1								104,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥琴4											80,8,1	88,8,1								96,8,1								192,8,1							88,8,1							96,8,1												144,8,1	240,8,1								104,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
null																																																																											
