ÅçèêùÅçèêùItemGenre	DetailType	ParticularType	Series	Level	IsNew	money	FuYuan	Coin	Score	GoldCoin	Contribution	Honour	GoldCoinScore	Ω±“π∫ŒÔ∑µªπµƒΩ±“ª˝∑÷	UniPriceType	UniPriceAmount	SaleLogRequired	CurrentPrice	PromotionBeginDate	PromotionEndDate	SaleBeginDate	SaleEndDate	ExpiredTime£®minute or YYYYmmdd£©	UsedTime£®minute or OnlineTime£©	ConsumeType(0-once;1-unlimit)	comment
6	1	723	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 277"
6	1	724	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 278"
6	1	725	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 279"
6	1	726	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 280"
6	1	727	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 281"
6	1	728	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 282"
6	1	729	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 283"
6	1	730	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 284"
6	1	731	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 285"
6	1	732	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 286"
6	1	733	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 287"
6	1	734	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 288"
6	1	735	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 289"
6	1	736	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 290"
6	1	737	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 291"
6	1	738	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 292"
6	1	739	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 293"
6	1	740	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 294"
6	1	741	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 295"
6	1	742	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 296"
6	1	743	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 297"
6	1	744	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 298"
6	1	745	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 299"
6	1	746	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 300"
6	1	747	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 301"
6	1	748	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 302"
6	1	749	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 303"
6	1	750	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 304"
6	1	751	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 305"
6	1	752	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 306"
6	1	753	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 307"
6	1	754	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 308"
6	1	755	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 309"
6	1	756	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 310"
6	1	757	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 311"
6	1	758	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 312"
6	1	759	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 313"
6	1	760	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 314"
6	1	761	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 315"
6	1	762	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 316"
6	1	763	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 317"
6	1	764	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 318"
6	1	765	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 319"
6	1	766	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 320"
6	1	767	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 321"
6	1	768	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 322"
6	1	769	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 323"
6	1	770	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 324"
6	1	771	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 325"
6	1	772	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 326"
6	1	773	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 327"
6	1	774	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 328"
6	1	775	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 329"
6	1	776	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 330"
6	1	777	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 331"
6	1	778	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 332"
6	1	779	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 333"
6	1	780	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 334"
6	1	781	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 335"
6	1	782	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 336"
6	1	783	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 337"
6	1	784	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 338"
6	1	785	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 339"
6	1	786	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 340"
6	1	787	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 341"
6	1	788	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 342"
6	1	789	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 343"
6	1	790	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 344"
6	1	791	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 345"
6	1	792	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 346"
6	1	793	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 347"
6	1	794	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 348"
6	1	795	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 349"
6	1	796	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 350"
6	1	797	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 351"
6	1	798	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 352"
6	1	799	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 353"
6	1	800	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 354"
6	1	801	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 355"
6	1	802	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 356"
6	1	803	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 357"
6	1	804	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 358"
6	1	805	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 359"
6	1	806	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 360"
6	1	807	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 361"
6	1	808	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 362"
6	1	809	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 363"
6	1	810	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 364"
6	1	811	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 365"
6	1	812	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 366"
6	1	813	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 367"
6	1	814	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 368"
6	1	815	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 369"
6	1	816	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 370"
6	1	817	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 371"
6	1	818	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 372"
6	1	819	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 373"
6	1	820	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 374"
6	1	821	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 375"
6	1	822	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 376"
6	1	823	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 377"
6	1	824	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 378"
6	1	825	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 379"
6	1	826	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 380"
6	1	827	0	1		100											1									"MÀt ÆÂ ""ßÂng hµnh luy÷n c p"" 381"
0	11	117	0	1													1									M∆t nπ - Thµnh Ni™n L´i Ki’m
0	11	118	0	1													1									M∆t nπ - Thµnh Ni™n Ti’u S≠¨ng
0	11	119	0	1													1									M∆t nπ - Thµnh Ni™n H·a NhÀn
0	11	120	0	1													1									M∆t nπ - Thµnh Ni™n H∂i ß≠Íng
0	11	121	0	1													1									M∆t nπ - Thµnh Ni™n Kim Phong
6	1	908	0	1													1									Bao M∆t nπ 
6	1	909	0	1													1									Bao M∆t nπ 
6	1	910	0	1				2									1	1	20120220	20150220						Bao D≠Óc hoµn 
6	1	911	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Huy“n Thi’t Ki’m) 
6	1	912	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (ßπi Phong ßao) 
6	1	913	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Kim C´ BÊng) 
6	1	914	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Ph∏ Thi™n K›ch) 
6	1	915	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Ph∏ Thi™n ChÔy) 
6	1	916	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (B∏ V≠¨ng Ti™u) 
6	1	917	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (TÛy Nguy÷t ßao) 
6	1	918	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (KhÊng T≠Ìc Linh) 
6	1	919	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Long PhÙng Huy’t Ng‰c Trπc) 
6	1	920	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Thi™n Tµm HÈ Uy”n) 
6	1	921	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Th´ng Thi™n Ph∏t Qu∏n) 
6	1	922	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Y”m NhÀt kh´i) 
6	1	923	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Bπch Kim y™u Æ∏i) 
6	1	924	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Thi™n Tµm Ngoa) 
6	1	925	0	1													1									MÀt ÆÂ Nhi÷m vÙ ng…u nhi™n (Phi PhÙng Ngoa) 
6	1	926	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Kim Cang B t ph∏) 
6	1	927	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (B∏ch ßÈc B t X©m) 
6	1	928	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (B®ng Tuy’t S¨ Dung) 
6	1	929	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Ch©n H·a Kh∏ng L˘c) 
6	1	930	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (L´i ß◊nh HÈ gi∏p) 
6	1	931	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (B◊nh Hoµ Kh› Quy’t) 
6	1	932	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (H≠ Kh´ng Thi”m ∂nh) 
6	1	933	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (HÈi Th«n T‹nh t©m) 
6	1	934	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (V´ Ni÷m V´ Kinh) 
6	1	935	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (NgÚ Hµnh V´ T≠Ìng) 
6	1	936	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Di Kh› Phi™u Tung) 
6	1	937	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Hoa Phi ßi÷p VÚ) 
6	1	938	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (V´ Nh©n V´ Ng∑) 
6	1	939	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (T›nh Ngπo Tam ß´ng) 
6	1	940	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (ßi”m Huy’t Ti÷t Mπch) 
6	1	941	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Vπn ßÈc B t PhÙc) 
6	1	942	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Th©n Khinh Nh≠ Y’n) 
6	1	943	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Ng≠ng ¢m Quy Nguy™n) 
6	1	944	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Dﬁch CËt Kinh) 
6	1	945	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (ThÛc Th©n ThuÀt) 
6	1	946	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Ho∑n Th©n ThuÀt) 
6	1	947	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Huy“n MÙc ßﬁnh Th©n ThuÀt) 
6	1	948	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (›ch Th‰ ¢m D≠¨ng) 
6	1	949	0	1													1	20								HÈp ßÂng hµnh MÀt tﬁch (An PhÒ Chi Ng˜) 
6	1	950	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Tam Sinh H˜u Hπnh) 
6	1	951	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Qu˚ M™ Ma Ho∆c) 
6	1	952	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (ßoπt M÷nh Tri“n Nhi‘u) 
6	1	953	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Y™u HÂ Tr∏i ∂nh) 
6	1	954	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Ho∆c Th«n Loπn T©m) 
6	1	955	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (C´ Th©n To∏i ∂nh) 
6	1	956	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Tˆ Vong Ki B∏n) 
6	1	957	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Th©m HÂn Ni÷m X≠Ìng) 
6	1	958	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (CÀp HÂn ChÛ) 
6	1	959	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (H„a TÒy V´ ˝) 
6	1	960	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Dung CËt V´ Tung) 
6	1	961	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (∏m ßÈc Chi ThÒ) 
6	1	962	0	1													1									HÈp ßÂng hµnh MÀt tﬁch (Tam PhÙc Chi Kh›) 
6	1	963	0	1													1	3								HÈp ßÂng hµnh MÀt tﬁch (K¸ n®ng kh∏ng t›nh) 
6	1	964	0	1													1	24								HÈp ßÂng hµnh MÀt tﬁch (K¸ n®ng th’ giÌi) 
6	1	965	0	1													1	3								HÈp ßÂng hµnh MÀt tﬁch (Kim) 
6	1	966	0	1													1	2								HÈp ßÂng hµnh MÀt tﬁch (MÈc) 
6	1	967	0	1													1	2								HÈp ßÂng hµnh MÀt tﬁch (ThÒy) 
6	1	968	0	1													1	2								HÈp ßÂng hµnh MÀt tﬁch (H·a) 
6	1	969	0	1													1	3								HÈp ßÂng hµnh MÀt tﬁch (ThÊ) 
6	1	970	0	1													1	8								HÈp ßπi Bπch C©u Hoµn
6	1	971	0	1													1	8								L‘ Bao ßπi Bπch C©u hoµn
6	1	972	0	1													1									Bao M∆t nπ 
6	1	973	0	1													1									Bao M∆t nπ 
6	1	974	0	1													1									Bao M∆t nπ 
6	1	975	0	1													1									Bao M∆t nπ 
6	1	976	0	1													1									Bao M∆t nπ 
6	1	977	0	1													1									ßπi Bπch C©u hoµn (K¸ n®ng) 
6	1	995	0	1													1									HÈp L´i TËc hoµn
6	1	996	0	1													1									HÈp Cµn Kh´n Na Di
6	1	997	0	1													1									HÈp Di H◊nh Ho∏n ∂nh
6	1	998	0	1													1									HÈp Huy“n Thi™n H∑m T‹nh
6	1	999	0	1													1									HÈp B®ng Phong H∑m T‹nh
6	1	1000	0	1													1									HÈp Kinh nghi÷m phÔ (cao c p) 
6	1	1001	0	1													1									HÈp L´i Th«n Ng‰c
6	1	1002	0	1													1									HÈp Huy“n B®ng Ng‰c
6	1	1003	0	1													1									HÈp B®ng S≠¨ng Hi÷u gi∏c 
6	1	1004	0	1													1									HÈp Bπo L´i Hi÷u gi∏c
0	11	122	0	1													1									M∆t nπ - Tinh Linh (LÙc) 
0	11	123	0	1													1									M∆t nπ - T©n Ni™n Hi÷p Kh∏ch
0	11	124	0	1													1									M∆t nπ - T©n Ni™n Hi÷p N˜ 
0	11	126	0	1													1									M∆t nπ - Tu«n LÈc
6	1	1016	0	1													1									Thi÷p Nh≠ ˝ 
0	11	127	0	1													1									M∆t nπ - Tinh Linh (xanh) 
0	11	128	0	1													1									M∆t nπ - Tinh Linh (t›m) 
0	11	129	0	1													1									M∆t nπ - Tinh Linh (Æ·) 
0	11	130	0	1													1									M∆t nπ - Tinh Linh (vµng) 
0	11	131	0	1													1									M∆t nπ - §ng Giµ N´el (xanh) 
0	11	132	0	1													1									M∆t nπ - §ng Giµ N´el (HÂng ph n) 
0	11	133	0	1													1									M∆t nπ - §ng Giµ N´el (træng) 
0	11	134	0	1													1									M∆t nπ - §ng Giµ N´el (vµng) 
0	11	135	0	1													1									M∆t nπ - Thi™n S¯ Gi∏ng Sinh (xanh) 
0	11	136	0	1													1									M∆t nπ - Thi™n S¯ Gi∏ng Sinh (HÂng ph n) 
0	11	137	0	1													1									M∆t nπ - Thi™n S¯ Gi∏ng Sinh (træng) 
0	11	138	0	1													1									M∆t nπ - Thi™n S¯ Gi∏ng Sinh (vµng) 
0	11	257	0	1				5									1	4								M∆t nπ - Thi™n S¯ Gi∏ng Sinh (HÂng ph n) 
6	1	1049	0	1													1									"HÈp Thi÷p  ""Nh≠ ˝"""
6	1	1053	0	1													1									Thi÷p mµu
6	1	1054	0	1													1									Thi÷p ph∏o hoa
6	1	1055	0	1													1									HÈp Thi÷p mµu
6	1	1056	0	1													1	5								HÈp Thi÷p ph∏o hoa
6	1	1058	0	1				1									1									HÈp Quµ T◊nh Nh©n
0	11	267	0	1							245						1									M∆t nπ - T©y Bæc S¨n t∆c Æ«u l‹nh 
0	11	268	0	1							245						1									M∆t nπ - T©y Nam S¨n t∆c Æ«u l‹nh 
0	11	269	0	1							245						1									M∆t nπ - Giang Nam S¨n t∆c Æ«u l‹nh 
0	11	270	0	1							245						1									M∆t nπ - ß´ng Bæc S¨n t∆c Æ«u l‹nh 
0	11	271	0	1							245						1									M∆t nπ - Hoa Bæc S¨n t∆c Æ«u l‹nh 
0	11	272	0	1							245						1									M∆t nπ - Nam BÈ S¨n t∆c Æ«u l‹nh 
0	11	273	0	1							245						1									M∆t nπ - S¨n t∆c Æ«u l‹nh
0	11	274	0	1							245						1									M∆t nπ - T©y Bæc S¨n t∆c Gi∏p 
0	11	275	0	1							245						1									M∆t nπ - T©y Bæc S¨n t∆c  t 
0	11	276	0	1							245						1									M∆t nπ - T©y Nam S¨n t∆c Gi∏p 
0	11	277	0	1							245						1									M∆t nπ - T©y Nam S¨n t∆c  t 
0	11	278	0	1							245						1									M∆t nπ - Giang Nam S¨n t∆c Gi∏p 
0	11	279	0	1							245						1									M∆t nπ - Giang Nam S¨n t∆c  t 
0	11	280	0	1							245						1									M∆t nπ - Hoa Nam S¨n t∆c Gi∏p 
0	11	281	0	1							245						1									M∆t nπ - Hoa Nam S¨n t∆c  t 
0	11	282	0	1							245						1									M∆t nπ - ß´ng Bæc S¨n t∆c Gi∏p 
0	11	283	0	1							245						1									M∆t nπ - ß´ng Bæc S¨n t∆c  t 
0	11	284	0	1							245						1									M∆t nπ - Hoa Bæc S¨n t∆c Gi∏p 
0	11	285	0	1							245						1									M∆t nπ - Hoa Bæc S¨n t∆c  t 
0	11	286	0	1							245						1									M∆t nπ - Trung Nguy™n S¨n t∆c Gi∏p 
0	11	287	0	1							245						1									M∆t nπ - Trung Nguy™n S¨n t∆c  t 
0	11	288	0	1							245						1									M∆t nπ - S¨n t∆c Gi∏p 
0	11	289	0	1							245						1									M∆t nπ - S¨n t∆c  t 
0	11	290	0	1							245						1									M∆t nπ - S¨n t∆c B›nh 
0	11	291	0	1							245						1									M∆t nπ - S¨n t∆c ßinh 
0	11	292	0	1							245						1									M∆t nπ - S¨n t∆c MÀu 
0	11	293	0	1							245						1									M∆t nπ - S¨n t∆c K˚ 
0	11	294	0	1							245						1									M∆t nπ - S¨n t∆c Canh 
0	11	295	0	1							490						1									M∆t nπ - Qu∏i thÛ 
0	11	296	0	1							490						1									M∆t nπ - MÈc nh©n
0	11	297	0	1							490						1									M∆t nπ - ßÂng nh©n
0	11	298	0	1							490						1									M∆t nπ - N˜ th›ch kh∏ch
0	11	299	0	1							490						1									M∆t nπ - Di÷u Nh≠ 
0	11	300	0	1							490						1									M∆t nπ - Di÷u »n 
0	11	301	0	1							490						1									M∆t nπ - Di÷p B®ng H©n
0	11	302	0	1							490						1									M∆t nπ - T«n ˚ Phong
0	11	303	0	1							490						1									M∆t nπ - Tπ V©n La
0	11	304	0	1							490						1									M∆t nπ - Thanh Li™n Tˆ 
0	11	305	0	1							490						1									M∆t nπ - ßÂng Tﬁch Nhan
0	11	306	0	1							490						1									M∆t nπ - NgÙy Li‘u §ng
0	11	307	0	1							490						1									M∆t nπ - Hﬂa Th≠Óng chi’n Æ u
0	11	308	0	1							490						1									M∆t nπ - La Khu´ng Sinh
0	11	309	0	1							490						1									M∆t nπ - ß≠Íng Cıu
0	11	310	0	1							490						1									M∆t nπ - ß≠Íng Nhµn 
0	11	311	0	1							490						1									M∆t nπ - ß≠Íng V©n
0	11	312	0	1							490						1									M∆t nπ - ß≠Íng D∑ 
0	11	313	0	1							490						1									M∆t nπ - Hπ Thµnh
0	11	314	0	1							490						1									M∆t nπ - Hæc Di÷n Lang Qu©n
0	11	315	0	1							490						1									M∆t nπ - ßÂ Dﬁ 
0	11	316	0	1							490						1									M∆t nπ - Ni c´ chi’n Æ u
0	11	317	0	1							490						1									M∆t nπ - Kim QuËc Quan vi™n
0	11	318	0	1							490						1									M∆t nπ - Long B∏t
0	11	319	0	1							490						1									M∆t nπ - Li÷u K˙ 
0	11	320	0	1							490						1									M∆t nπ - PhÙng H p Nh≠ 
0	11	321	0	1							490						1									M∆t nπ - Tı T˘ L˘c 
0	11	322	0	1							490						1									M∆t nπ - Ki’m ThÀp Tam
0	11	323	0	1							490						1									M∆t nπ - Y’n Cˆu
0	11	324	0	1							490						1									M∆t nπ - Bµnh Li™n ß¯c
0	11	325	0	1							490						1									M∆t nπ - L≠u Phi Long 
0	11	326	0	1							490						1									M∆t nπ - Mπc Ti”u Oanh
0	11	327	0	1							490						1									M∆t nπ - ßµm Tam Tho∏i
0	11	328	0	1							490						1									M∆t nπ - Nam trung ni™n Th«n b› 
0	11	329	0	1							490						1									M∆t nπ - Long NgÚ 
0	11	330	0	1							490						1									M∆t nπ - LÈ Tr≠Íng Thi™n 
0	11	331	0	1							490						1									M∆t nπ - LÙc l©m
0	11	332	0	1							490						1									M∆t nπ - Phan Nh≠ Long 
0	11	333	0	1							490						1									M∆t nπ - M´ng CÊ V‚ s‹ 
0	11	334	0	1							490						1									M∆t nπ - ThÒy T∆c 
0	11	335	0	1							490						1									M∆t nπ - Hµ Hoa ßπo
0	11	336	0	1							490						1									M∆t nπ - Long Truy VÚ 
0	11	337	0	1							660						1									M∆t nπ - Li™u ßﬁnh
0	10	6	0	1								40000					1									Ng˘a c p 120
6	1	1254	0	1								600					1									L÷nh bµi vinh d˘ Hoµng Kim
6	1	1255	0	1								120					1									L÷nh bµi vinh d˘ Bπch Ng©n
6	1	1256	0	1								60					1									L÷nh bµi vinh d˘ Thanh ÆÂng
6	1	1257	0	1								12					1									L÷nh bµi vinh d˘ Hµn thi’t
6	1	1328	0	1		1000000											1									Thi÷p gi∏ng sinh 1
6	1	1329	0	1		1000000											1									Thi÷p gi∏ng sinh 2
6	1	1330	0	1		1000000											1									Thi÷p gi∏ng sinh 3
6	1	1331	0	1		1000000											1									Thi÷p gi∏ng sinh 4
6	1	1332	0	1		1000000											1									Thi÷p gi∏ng sinh 5
6	1	1346	0	1		1200000											1									Thi÷p chÛc T’t 1
6	1	1347	0	1		1200000											1									Thi÷p chÛc T’t 2
6	1	1348	0	1		1200000											1									Thi÷p chÛc T’t 3
6	1	1349	0	1		1200000											1									Thi÷p chÛc T’t 4
0	11	338	0	1				2									1									M∆t nπ - Lπc Quang
0	11	339	0	1				2									1									M∆t nπ - Ng©n Nha
0	11	340	0	1				2									1									M∆t nπ - S≠¨ng ßao
0	11	341	0	1				2									1									M∆t nπ - L∑nh ßao
0	11	342	0	1				2									1									M∆t nπ - Hµn Th≠¨ng
0	11	343	0	1				2									1									M∆t nπ - B´n L´i
0	11	344	0	1				2									1									M∆t nπ - ßÈc BÈ 
0	11	345	0	1				2									1									M∆t nπ - Gi∏ng ChÔy
0	11	346	0	1				2									1									M∆t nπ - X›ch Ch≠Îng
0	11	347	0	1				2									1									M∆t nπ - Lang BÊng
0	11	348	0	1				2									1									M∆t nπ - BÈ Hi Tr«n
